label,original,augmented,method
4,"there is a refreshing absence of cynicism in stuart little 2 -- quite a rarity , even in the family film market .","There is a refreshing absence of cynicism in the small stuart 2 -- quite rare, even in the family cinema market.",back_translation
4,"without resorting to hyperbole , i can state that kissing jessica stein may be the best same-sex romance i have seen .","without resorting to hyperbole, I can say that kissing Jessica stein can be the best romance of the same sex I've seen.",back_translation
4,a sensitive and expertly acted crowd-pleaser that is n't above a little broad comedy and a few unabashedly sentimental tears .,a sensitive and skillfully tasty crowd that is not above a small broad comedy and a few sentimental tears without stunning.,back_translation
4,... blade ii is more enjoyable than the original .,... blade ii is more pleasant than the original.,back_translation
4,"a stirring , funny and finally transporting re-imagining of beauty and the beast and 1930s horror films","a stirring, funny and finally carrying the re-imagination of beauty and beast and horror movies of the 1930s",back_translation
4,"béart and berling are both superb , while huppert ... is magnificent .","beart and berling are both superb, while Huppert ... is beautiful.",back_translation
4,"this is a stunning film , a one-of-a-kind tour de force .","It's a beautiful film, a unique tour de force.",back_translation
4,"as quiet , patient and tenacious as mr. lopez himself , who approaches his difficult , endless work with remarkable serenity and discipline .","as calm, patient and tenacious as M. lopez himself, who approaches his difficult work, without end with remarkable serenity and discipline.",back_translation
4,"a slick , engrossing melodrama .","a slick melodrama, bewitching.",back_translation
4,"the film is moody , oozing , chilling and heart-warming all at once ... a twisting , unpredictable , cat-and-mouse thriller .","the film is in the mood, oozing, shivering and hot in the heart all at once ... a twisting, unpredictable, chat-and-mouse thriller.",back_translation
4,"a strong first act and absolutely , inescapably gorgeous , skyscraper-trapeze motion of the amazing spider-man .","a first act strong and absolutely, inevitably magnificent, skyscraper-trapeze movement of the amazing spider-man.",back_translation
4,"overall , cletis tout is a winning comedy that excites the imagination and tickles the funny bone .","Overall, cletis everything is a winning comedy that excites imagination and tickles the funny bone.",back_translation
4,"unfolds with such a wallop of you-are-there immediacy that when the bullets start to fly , your first instinct is to duck .","go along with such a wallop of you-is it immediately that when the bullets begin to fly, your first instinct is duck.",back_translation
4,compellingly watchable .,absolutely observable.,back_translation
4,"not only does spider-man deliver , but i suspect it might deliver again and again .","Not only does the spider-man deliver, but I suspect he could deliver over and over again.",back_translation
